,시도,군구,관광지,내/외국인,총계(2022.01 ~ 2022.12),인원계,2022년 01월,2022년 02월,2022년 03월,2022년 04월,2022년 05월,2022년 06월,2022년 07월,2022년 08월,2022년 09월,2022년 10월,2022년 11월,2022년 12월
811,전라남도,담양군,추원산 골드캠핑장,내국인,2090,2090,106.0,118.0,110.0,209.0,224.0,201.0,139.0,158.0,250.0,205.0,189.0,181.0
812,전라남도,담양군,추월산입구,내국인,90498,90498,15390.0,22095.0,3090.0,2951.0,2849.0,2796.0,2653.0,3393.0,3884.0,4443.0,4742.0,22212.0
813,전라남도,담양군,한국가사문학관,내국인,21023,21023,957.0,907.0,1075.0,1389.0,2210.0,1698.0,1939.0,2205.0,1774.0,2848.0,2901.0,1120.0
814,전라남도,담양군,한국대나무박물관,내국인,22665,22665,881.0,851.0,661.0,1389.0,2133.0,2647.0,2690.0,3115.0,1707.0,2738.0,2501.0,1352.0
815,전라남도,담양군,한재골,내국인,73199,73199,3760.0,4128.0,5117.0,8428.0,5086.0,7091.0,16340.0,15746.0,3400.0,2867.0,821.0,415.0
816,전라남도,담양군,해동문화예술촌,내국인,145277,145277,16664.0,12122.0,13445.0,8089.0,20634.0,19295.0,16698.0,11473.0,7400.0,6621.0,8120.0,4716.0
817,전라남도,곡성군,광주CC,내국인,157330,157330,9275.0,9049.0,12975.0,14503.0,15842.0,15522.0,14960.0,14743.0,14366.0,14886.0,13698.0,7511.0
818,전라남도,곡성군,대황강 출렁다리,내국인,73095,73095,10945.0,3059.0,4017.0,5389.0,7375.0,3764.0,2867.0,3330.0,3797.0,10992.0,12378.0,5182.0
819,전라남도,곡성군,도깨비마을,내국인,8871,8871,270.0,210.0,450.0,1080.0,1622.0,710.0,1430.0,920.0,430.0,410.0,918.0,421.0
820,전라남도,곡성군,도림사,내국인,251710,251710,9387.0,11374.0,14679.0,26368.0,60025.0,58792.0,21474.0,23021.0,7525.0,8674.0,6484.0,3907.0
821,전라남도,곡성군,무창 농촌체험 휴양마을,내국인,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
822,전라남도,곡성군,봉조 농촌체험 휴양마을,내국인,3003,3003,49.0,48.0,60.0,29.0,47.0,231.0,223.0,174.0,251.0,751.0,1078.0,62.0
823,전라남도,곡성군,섬진강 기차마을,내국인,647972,647972,13182.0,12838.0,14985.0,45173.0,293856.0,108707.0,12897.0,19981.0,24938.0,74889.0,19400.0,7126.0
824,전라남도,곡성군,섬진강 레일바이크,내국인,33781,33781,1210.0,1160.0,1268.0,4565.0,8197.0,3513.0,1094.0,1502.0,2433.0,5912.0,2725.0,202.0
825,전라남도,곡성군,섬진강 천문대,내국인,14400,14400,696.0,650.0,589.0,1438.0,1971.0,937.0,1116.0,1805.0,1107.0,2179.0,1337.0,575.0
826,전라남도,곡성군,성륜사,내국인,49109,49109,1146.0,3220.0,7396.0,5969.0,7308.0,4403.0,3519.0,2969.0,2560.0,3205.0,4041.0,3373.0
827,전라남도,곡성군,심청문화센터,내국인,286,286,11.0,21.0,28.0,31.0,22.0,29.0,21.0,27.0,29.0,22.0,25.0,20.0
828,전라남도,곡성군,옥과미술관,내국인,10538,10538,616.0,679.0,992.0,1115.0,1228.0,1150.0,767.0,681.0,858.0,860.0,1017.0,575.0
829,전라남도,곡성군,외가집체험마을,내국인,1521,1521,56.0,74.0,95.0,102.0,144.0,79.0,166.0,139.0,138.0,143.0,184.0,201.0
830,전라남도,곡성군,조태일시문학기념관,내국인,9002,9002,456.0,716.0,1129.0,712.0,999.0,765.0,752.0,850.0,615.0,722.0,845.0,441.0
831,전라남도,곡성군,죽산 농촌체험 휴양마을,내국인,1437,1437,119.0,19.0,20.0,71.0,323.0,235.0,208.0,30.0,95.0,165.0,113.0,39.0
832,전라남도,곡성군,청소년야영장,내국인,11333,11333,220.0,258.0,325.0,1308.0,1296.0,881.0,571.0,478.0,1195.0,2670.0,1614.0,517.0
833,전라남도,곡성군,침실습지,내국인,15505,15505,1178.0,760.0,1018.0,1682.0,3483.0,1250.0,776.0,748.0,1179.0,1172.0,955.0,1304.0
834,전라남도,곡성군,태안사,내국인,20251,20251,1523.0,1171.0,1711.0,1695.0,3196.0,1301.0,1162.0,761.0,1289.0,2090.0,2874.0,1478.0
835,전라남도,곡성군,하늘나리 농촌체험 휴양마을,내국인,8835,8835,350.0,330.0,515.0,720.0,310.0,610.0,1890.0,1700.0,520.0,1060.0,520.0,310.0
836,전라남도,구례군,The-K 지리산가족호텔(온천이용),내국인,48277,48277,5551.0,3810.0,130.0,0.0,0.0,1587.0,4397.0,5154.0,4842.0,7061.0,7224.0,8521.0
837,전라남도,구례군,구례군청소년수련관,내국인,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,전라남도,구례군,구례목재문화체험장,내국인,11648,11648,506.0,1019.0,648.0,800.0,695.0,812.0,851.0,995.0,716.0,1067.0,2529.0,1010.0
839,전라남도,구례군,구례자연드림파크,내국인,66090,66090,3239.0,1985.0,1705.0,2465.0,5504.0,7360.0,7423.0,8220.0,6671.0,8305.0,6789.0,6424.0
840,전라남도,구례군,농협중앙회구례연수원,내국인,630,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,261.0,63.0
841,전라남도,구례군,산수유사랑공원,내국인,30671,30671,962.0,534.0,22732.0,3276.0,678.0,157.0,340.0,355.0,454.0,619.0,564.0,0.0
842,전라남도,구례군,섬진강대숲길,내국인,133681,133681,7555.0,7804.0,16832.0,22035.0,14800.0,10306.0,9187.0,11241.0,9777.0,11911.0,8309.0,3924.0
843,전라남도,구례군,섬진강어류생태관,내국인,104674,104674,1185.0,0.0,0.0,9131.0,13366.0,14166.0,13738.0,17067.0,9471.0,13641.0,7449.0,5460.0
844,전라남도,구례군,수락폭포,내국인,23203,23203,583.0,742.0,2830.0,1509.0,1245.0,1348.0,5226.0,7198.0,1361.0,715.0,446.0,0.0
845,전라남도,구례군,야생화테마랜드,내국인,4763,4763,1493.0,1203.0,2067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,전라남도,구례군,오산사성암,내국인,136549,136549,10415.0,8024.0,16324.0,20384.0,14009.0,11190.0,7698.0,9378.0,9993.0,16182.0,12952.0,0.0
847,전라남도,구례군,운조루유물전시관,내국인,7673,7673,554.0,326.0,762.0,818.0,625.0,353.0,431.0,951.0,445.0,1036.0,869.0,503.0
848,전라남도,구례군,지리산국립공원(노고단),내국인,379506,379506,8133.0,12715.0,16381.0,22304.0,43357.0,30841.0,38320.0,45291.0,36228.0,77719.0,45962.0,2255.0
849,전라남도,구례군,지리산국립공원(연곡사),내국인,150911,150911,5731.0,5909.0,8059.0,6930.0,18590.0,18377.0,12590.0,13501.0,8011.0,21145.0,26278.0,5790.0
850,전라남도,구례군,지리산국립공원(천은사),내국인,694003,694003,32877.0,38686.0,56308.0,58146.0,56037.0,54047.0,58582.0,76403.0,61241.0,103297.0,71649.0,26730.0
851,전라남도,구례군,지리산국립공원(화엄사),내국인,819042,819042,27388.0,44102.0,107225.0,107313.0,82280.0,66837.0,67666.0,71129.0,58629.0,84655.0,67255.0,34563.0
852,전라남도,구례군,지리산생태탐방연수원,내국인,31085,31085,1185.0,869.0,624.0,2740.0,2822.0,3121.0,3789.0,3876.0,2784.0,3534.0,3970.0,1771.0
853,전라남도,구례군,지리산치즈랜드,내국인,50936,50936,2311.0,2012.0,22385.0,4100.0,7875.0,2803.0,1404.0,2355.0,2720.0,530.0,1969.0,472.0
854,전라남도,구례군,지리산학생수련장,내국인,2623,2623,0.0,0.0,0.0,48.0,567.0,195.0,0.0,170.0,446.0,825.0,372.0,0.0
855,전라남도,구례군,천개의 향나무 숲,내국인,25581,25581,2.0,490.0,2425.0,3812.0,4382.0,4812.0,1158.0,1549.0,1387.0,3066.0,1598.0,900.0
856,전라남도,구례군,피아골,내국인,22342,22342,395.0,489.0,581.0,654.0,1121.0,1268.0,654.0,2619.0,3183.0,6276.0,5102.0,0.0
857,전라남도,구례군,한국압화박물관,내국인,6063,6063,154.0,0.0,42.0,876.0,797.0,666.0,680.0,788.0,355.0,784.0,543.0,378.0
858,전라남도,고흥군,거금생태숲,내국인,12352,12352,817.0,780.0,779.0,1067.0,1479.0,1009.0,972.0,1076.0,1120.0,1259.0,1080.0,914.0
859,전라남도,고흥군,거금해양낚시공원,내국인,3914,3914,0.0,0.0,0.0,0.0,0.0,0.0,791.0,874.0,667.0,1004.0,578.0,0.0
860,전라남도,고흥군,고흥분청문화박물관,내국인,41746,41746,1480.0,1810.0,1432.0,2757.0,5225.0,4479.0,4066.0,5809.0,3371.0,6373.0,2945.0,1999.0
861,전라남도,고흥군,고흥우주천문과학관,내국인,16405,16405,877.0,869.0,520.0,918.0,1862.0,831.0,1871.0,3187.0,1397.0,1538.0,1529.0,1006.0
862,전라남도,고흥군,국립고흥청소년우주체험센터,내국인,29901,29901,2760.0,1403.0,131.0,4166.0,1095.0,2366.0,4855.0,2482.0,2104.0,2446.0,2941.0,3152.0
863,전라남도,고흥군,김일 기념관,내국인,52553,52553,2183.0,2589.0,7379.0,4024.0,6668.0,4427.0,4358.0,4010.0,3082.0,4658.0,5627.0,3548.0
864,전라남도,고흥군,나로우주과학관,내국인,129404,129404,7159.0,6289.0,3653.0,6341.0,13982.0,11748.0,18886.0,22987.0,8565.0,15259.0,8239.0,6296.0
865,전라남도,고흥군,녹동항 인공섬,내국인,236170,236170,14421.0,10301.0,10618.0,16234.0,22437.0,22250.0,19346.0,24008.0,23865.0,25514.0,25591.0,21585.0
866,전라남도,고흥군,다도해상국립공원 팔영지구,내국인,39571,39571,3501.0,3326.0,4088.0,4460.0,4534.0,3276.0,1996.0,2445.0,3220.0,2969.0,4287.0,1469.0
867,전라남도,고흥군,두방산,내국인,9870,9870,330.0,300.0,254.0,149.0,153.0,104.0,40.0,282.0,5586.0,732.0,1612.0,328.0
868,전라남도,고흥군,마복산,내국인,8902,8902,650.0,571.0,466.0,792.0,888.0,851.0,570.0,669.0,645.0,1128.0,995.0,677.0
869,전라남도,고흥군,마복산목재문화체험장,내국인,22052,22052,1252.0,1003.0,1508.0,1571.0,2104.0,1992.0,2087.0,2768.0,2300.0,2033.0,1821.0,1613.0
870,전라남도,고흥군,발포역사전시체험관,내국인,1233,1233,47.0,39.0,21.0,67.0,123.0,168.0,161.0,125.0,37.0,180.0,180.0,85.0
871,전라남도,고흥군,봉래산,내국인,37646,37646,2751.0,3675.0,2404.0,2701.0,3970.0,4931.0,3140.0,3221.0,2032.0,3729.0,2404.0,2688.0
872,전라남도,고흥군,봉황산,내국인,18382,18382,1683.0,1467.0,1755.0,1769.0,1721.0,1144.0,878.0,802.0,1424.0,1973.0,1992.0,1774.0
873,전라남도,고흥군,북촌등대,내국인,174811,174811,12784.0,8138.0,9962.0,15558.0,17885.0,11623.0,19929.0,20216.0,25691.0,26822.0,4980.0,1223.0
874,전라남도,고흥군,소록도(한센인박물관),내국인,34690,34690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13776.0,12046.0,8868.0
875,전라남도,고흥군,쌍충사,내국인,701384,701384,55590.0,45246.0,38473.0,45759.0,48094.0,40978.0,50758.0,75785.0,80873.0,80626.0,81404.0,57798.0
876,전라남도,고흥군,애도,내국인,74263,74263,1711.0,1996.0,1823.0,5689.0,12193.0,16701.0,9001.0,8001.0,4387.0,8013.0,3241.0,1507.0
877,전라남도,고흥군,앵무새 체험장,내국인,5936,5936,368.0,430.0,258.0,402.0,1182.0,670.0,410.0,60.0,530.0,726.0,500.0,400.0
878,전라남도,고흥군,연홍미술관,내국인,25239,25239,740.0,848.0,1172.0,2069.0,3875.0,2399.0,1672.0,2205.0,1764.0,3091.0,2820.0,2584.0
879,전라남도,고흥군,용바위공원,내국인,15444,15444,1476.0,2061.0,1084.0,500.0,811.0,936.0,834.0,831.0,2027.0,1946.0,1957.0,981.0
880,전라남도,고흥군,우주발사전망대,내국인,109889,109889,5262.0,5063.0,4187.0,6869.0,13570.0,13145.0,12620.0,16210.0,8413.0,12377.0,7531.0,4642.0
881,전라남도,고흥군,적대봉,내국인,15859,15859,1183.0,1162.0,829.0,739.0,894.0,986.0,1309.0,2576.0,3063.0,1081.0,1492.0,545.0
882,전라남도,고흥군,천등산,내국인,3716,3716,256.0,102.0,213.0,1239.0,584.0,252.0,147.0,155.0,119.0,211.0,284.0,154.0
883,전라남도,고흥군,천만송이 들국화정원,내국인,35828,35828,1100.0,920.0,2755.0,2033.0,2468.0,4580.0,3598.0,2274.0,2315.0,7814.0,4188.0,1783.0
884,전라남도,고흥군,팔영산 편백치유의숲,내국인,69514,69514,6844.0,7092.0,3904.0,4759.0,7201.0,7588.0,5456.0,5776.0,5109.0,7945.0,5322.0,2518.0
885,전라남도,고흥군,팔영산자연휴양림,내국인,34810,34810,0.0,0.0,0.0,0.0,734.0,4777.0,5224.0,6481.0,3723.0,5458.0,4601.0,3812.0
886,전라남도,고흥군,해창만 오토캠핑장,내국인,7508,7508,560.0,492.0,925.0,1030.0,675.0,340.0,356.0,400.0,1040.0,760.0,635.0,295.0
887,전라남도,고흥군,행복마굿간,내국인,1202,1202,0.0,0.0,0.0,0.0,305.0,163.0,104.0,72.0,177.0,187.0,0.0,194.0
888,전라남도,보성군,강골전통마을,내국인,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
889,전라남도,보성군,대한다원,내국인,222587,222587,8424.0,6141.0,6197.0,15169.0,36386.0,27209.0,22002.0,29538.0,19350.0,29952.0,15159.0,7060.0
890,전라남도,보성군,득량만 바다낚시공원,내국인,1496,1496,84.0,46.0,67.0,245.0,288.0,105.0,68.0,81.0,147.0,245.0,97.0,23.0
891,전라남도,보성군,미력옹기,내국인,969,969,46.0,59.0,61.0,66.0,85.0,87.0,78.0,80.0,72.0,98.0,118.0,119.0
892,전라남도,보성군,방진관,내국인,538,538,34.0,8.0,17.0,17.0,45.0,42.0,24.0,101.0,53.0,123.0,52.0,22.0
893,전라남도,보성군,벌교금융조합,내국인,13822,13822,1113.0,1149.0,1186.0,1159.0,1236.0,1135.0,1280.0,1093.0,1027.0,1205.0,1174.0,1065.0
894,전라남도,보성군,보성CC,내국인,21943,21943,7702.0,6532.0,7709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
895,전라남도,보성군,보성군 티벳박물관,내국인,6061,6061,291.0,254.0,308.0,2220.0,623.0,390.0,272.0,421.0,330.0,403.0,443.0,106.0
896,전라남도,보성군,보성군백민미술관,내국인,18179,18179,1108.0,972.0,1307.0,4599.0,1529.0,1552.0,1461.0,1524.0,1236.0,1289.0,956.0,646.0
897,전라남도,보성군,보성비봉공룡공원,내국인,12876,12876,4542.0,3968.0,4366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
898,전라남도,보성군,율포해수녹차센터,내국인,140726,140726,8937.0,1666.0,7365.0,9992.0,12780.0,13730.0,13759.0,17478.0,10468.0,13785.0,13477.0,17289.0
899,전라남도,보성군,율포해수풀장,내국인,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
900,전라남도,보성군,일림산 입구,내국인,25282,25282,725.0,698.0,727.0,4910.0,9686.0,1229.0,2269.0,2580.0,830.0,704.0,519.0,405.0
901,전라남도,보성군,제암산 자연휴양림,내국인,111013,111013,4296.0,4615.0,4168.0,8240.0,12995.0,10376.0,12709.0,16143.0,7896.0,13423.0,10013.0,6139.0
902,전라남도,보성군,천연염색공예관,내국인,1085,1085,10.0,22.0,27.0,9.0,7.0,5.0,137.0,173.0,273.0,269.0,139.0,14.0
903,전라남도,보성군,태백산맥문학관,내국인,22768,22768,1362.0,1046.0,954.0,1328.0,1945.0,2512.0,1914.0,1951.0,1995.0,3250.0,2919.0,1592.0
904,전라남도,보성군,한국차박물관,내국인,58571,58571,3736.0,931.0,2494.0,4264.0,6492.0,6082.0,8241.0,8549.0,4407.0,4415.0,4510.0,4450.0
905,전라남도,화순군,PGA골프장,내국인,18495,18495,1567.0,1677.0,1710.0,1811.0,1951.0,1848.0,2183.0,2347.0,1319.0,1130.0,852.0,100.0
906,전라남도,화순군,공룡발자국화석지,내국인,12614,12614,821.0,1045.0,648.0,942.0,1363.0,1269.0,1555.0,1165.0,986.0,1304.0,858.0,658.0
907,전라남도,화순군,금호화순리조트(아쿠아나),내국인,167283,167283,6724.0,6324.0,3578.0,9469.0,14550.0,18852.0,29053.0,33165.0,11584.0,11531.0,9322.0,13131.0
908,전라남도,화순군,남광주컨트리클럽,내국인,93982,93982,5170.0,5041.0,7208.0,8587.0,10435.0,10264.0,7365.0,7237.0,8542.0,11177.0,9682.0,3274.0
909,전라남도,화순군,남산공원,내국인,179868,179868,8575.0,6701.0,8143.0,9829.0,15443.0,16509.0,16106.0,18198.0,14162.0,20654.0,30628.0,14920.0
910,전라남도,화순군,너릿재옛길,내국인,207907,207907,14697.0,12948.0,13108.0,17306.0,22954.0,21300.0,22717.0,19883.0,18026.0,19139.0,19055.0,6774.0
911,전라남도,화순군,동구리호수공원,내국인,208964,208964,16543.0,14284.0,17092.0,22221.0,17239.0,16647.0,16212.0,17434.0,18916.0,19054.0,20587.0,12735.0
912,전라남도,화순군,무등산 컨트리클럽,내국인,158798,158798,8136.0,9176.0,13385.0,14210.0,17026.0,15992.0,15639.0,15239.0,15151.0,15070.0,13544.0,6230.0
913,전라남도,화순군,무등산 편백자연휴양림,내국인,19754,19754,751.0,557.0,512.0,1123.0,2867.0,1758.0,2378.0,3367.0,1404.0,2124.0,1689.0,1224.0
914,전라남도,화순군,무등산국립공원(교리),내국인,349,349,32.0,33.0,22.0,26.0,31.0,139.0,5.0,5.0,18.0,13.0,20.0,5.0
915,전라남도,화순군,무등산국립공원(너릿재),내국인,10010,10010,1210.0,1148.0,928.0,957.0,915.0,994.0,1163.0,442.0,470.0,698.0,773.0,312.0
916,전라남도,화순군,무등산국립공원(도원마을),내국인,9199,9199,694.0,521.0,410.0,365.0,459.0,950.0,1196.0,1157.0,924.0,1142.0,1045.0,336.0
917,전라남도,화순군,무등산국립공원(들국화마을),내국인,4004,4004,246.0,153.0,116.0,448.0,857.0,141.0,141.0,95.0,283.0,514.0,453.0,557.0
918,전라남도,화순군,무등산국립공원(만연사),내국인,249147,249147,23650.0,21341.0,19950.0,22445.0,24570.0,22004.0,20532.0,17988.0,19287.0,23794.0,20546.0,13040.0
919,전라남도,화순군,무등산국립공원(상상-규봉),내국인,5614,5614,812.0,803.0,833.0,390.0,377.0,390.0,403.0,403.0,390.0,403.0,309.0,101.0
920,전라남도,화순군,무등산국립공원(안양산),내국인,5881,5881,192.0,218.0,71.0,195.0,444.0,237.0,193.0,1847.0,1862.0,272.0,153.0,197.0
921,전라남도,화순군,무등산국립공원(장불재),내국인,24522,24522,2692.0,2505.0,1137.0,1727.0,2461.0,1661.0,1395.0,95.0,1932.0,4717.0,2713.0,1487.0
922,전라남도,화순군,무등산국립공원(큰재),내국인,12652,12652,671.0,578.0,559.0,1959.0,1331.0,1838.0,1272.0,1313.0,1122.0,1023.0,660.0,326.0
923,전라남도,화순군,백아산,내국인,12633,12633,1159.0,1311.0,769.0,1493.0,1757.0,963.0,661.0,712.0,833.0,1308.0,1093.0,574.0
924,전라남도,화순군,백아산자연휴양림,내국인,17515,17515,0.0,0.0,0.0,1044.0,2172.0,1842.0,2908.0,3216.0,1634.0,2358.0,1123.0,1218.0
925,전라남도,화순군,세계거석테마파크,내국인,17464,17464,924.0,977.0,1234.0,1617.0,1405.0,1794.0,1500.0,1212.0,1698.0,2318.0,2292.0,493.0
926,전라남도,화순군,세량지,내국인,160141,160141,12010.0,13511.0,16872.0,31562.0,17217.0,10082.0,6526.0,7542.0,10265.0,15503.0,13451.0,5600.0
927,전라남도,화순군,쌍봉사,내국인,26881,26881,1980.0,1690.0,1263.0,2027.0,4220.0,2145.0,2058.0,2010.0,2587.0,2576.0,2852.0,1473.0
928,전라남도,화순군,연둔리 숲정이,내국인,24896,24896,916.0,996.0,1135.0,1833.0,3515.0,3071.0,2957.0,3249.0,2157.0,2628.0,1788.0,651.0
929,전라남도,화순군,영벽정,내국인,38400,38400,1954.0,2125.0,2985.0,5269.0,3871.0,3526.0,3634.0,3410.0,3182.0,3976.0,2968.0,1500.0
930,전라남도,화순군,오지호기념관,내국인,698,698,56.0,47.0,71.0,63.0,59.0,71.0,28.0,43.0,46.0,54.0,118.0,42.0
931,전라남도,화순군,운주사,내국인,71751,71751,5583.0,4514.0,4316.0,8135.0,7341.0,4936.0,3313.0,4297.0,4559.0,10799.0,10178.0,3780.0
932,전라남도,화순군,유마사,내국인,30185,30185,2135.0,2008.0,1963.0,3093.0,2942.0,2152.0,2518.0,3200.0,2487.0,2834.0,3523.0,1330.0
933,전라남도,화순군,정암조광조선생적려유허비,내국인,5961,5961,254.0,393.0,394.0,380.0,745.0,755.0,488.0,360.0,516.0,609.0,617.0,450.0
934,전라남도,화순군,조아벨리 컨트리클럽,내국인,60169,60169,3325.0,3302.0,4809.0,5002.0,6157.0,6078.0,6039.0,6000.0,5896.0,5468.0,5232.0,2861.0
935,전라남도,화순군,충의사,내국인,1594,1594,63.0,67.0,92.0,97.0,207.0,273.0,120.0,126.0,136.0,305.0,85.0,23.0
936,전라남도,화순군,하니움문화스포츠센터,내국인,39652,39652,0.0,0.0,0.0,1316.0,1320.0,4978.0,5720.0,3794.0,5976.0,4990.0,5081.0,6477.0
937,전라남도,화순군,한천자연휴양림,내국인,21152,21152,0.0,0.0,0.0,561.0,2454.0,2279.0,2585.0,2999.0,2104.0,3494.0,2661.0,2015.0
938,전라남도,화순군,화순고인돌공원,내국인,93450,93450,6057.0,6646.0,6955.0,9010.0,10630.0,7062.0,6268.0,6596.0,12376.0,11383.0,6777.0,3690.0
939,전라남도,화순군,화순군립석봉미술관,내국인,33247,33247,1949.0,1765.0,1917.0,2752.0,2390.0,1880.0,2460.0,2172.0,3680.0,6421.0,3751.0,2110.0
940,전라남도,화순군,화순적벽,내국인,9545,9545,0.0,0.0,0.0,0.0,0.0,135.0,1693.0,1420.0,900.0,2331.0,2234.0,832.0
941,전라남도,화순군,화순컨트리클럽,내국인,140163,140163,7593.0,7374.0,10745.0,13236.0,15305.0,14365.0,12231.0,11354.0,13076.0,15188.0,13942.0,5754.0
942,전라남도,장흥군,JNJ골프리조트,내국인,153918,153918,8481.0,9420.0,12748.0,15017.0,16770.0,15857.0,13876.0,13702.0,13675.0,15209.0,12677.0,6486.0
943,전라남도,장흥군,방촌유물전시관,내국인,2212,2212,89.0,99.0,116.0,218.0,179.0,160.0,212.0,173.0,196.0,254.0,172.0,344.0
944,전라남도,장흥군,보림사,내국인,51571,51571,2883.0,2171.0,1934.0,2595.0,6596.0,4615.0,3834.0,3880.0,4120.0,9739.0,7239.0,1965.0
945,전라남도,장흥군,심천공원 오토 캠핑장,내국인,5217,5217,0.0,0.0,0.0,0.0,858.0,665.0,315.0,213.0,1002.0,604.0,906.0,654.0
946,전라남도,장흥군,유치자연휴양림,내국인,39191,39191,852.0,942.0,857.0,1541.0,1643.0,1321.0,6809.0,6780.0,3671.0,5298.0,5701.0,3776.0
947,전라남도,장흥군,장흥동학농민혁명기념관,내국인,16190,16190,1831.0,571.0,545.0,785.0,1694.0,936.0,1325.0,1136.0,964.0,2801.0,2900.0,702.0
948,전라남도,장흥군,정남진 물 과학관,내국인,11657,11657,759.0,690.0,645.0,1322.0,1280.0,1213.0,1360.0,1430.0,753.0,1168.0,850.0,187.0
